,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.1294035715042426,0.9069046837579192,0.30554027901692976,0.1898649767663833
1,Train,Valence,0.10563228194248686,0.9088853019117146,0.24149913622834898,0.21750965298912187
2,Test,Arousal,1.5214844646871601,-0.08021865048438581,1.116517049800059,0.5242844096413063
3,Test,Valence,1.2370592620620824,-0.0671231872059248,0.8856524334722703,0.6728142605108247
4,Test,Total,1.3792718633746235,-0.0736709188451492,1.0010847416361646,0.6140856645761036
