,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.012210554136023379,0.988873525542538,0.0652334841129717,0.08919162901587822
1,Train,Valence,0.013787568985705745,0.9876657546823118,0.061260121894539735,0.10017368142966435
2,Test,Arousal,1.7216626976204668,-0.23022710999268248,1.108853526536774,0.7015030679244578
3,Test,Valence,1.3353039789935728,-0.1492236058996208,0.9012330224573939,0.723244784444301
4,Test,Total,1.5284833383070207,-0.18972535794615275,1.0050432744970845,0.7199801071524121
