,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.11783589300871983,0.914859456756932,0.3139426786662859,0.13883763005956617
1,Train,Valence,0.09085527359286016,0.9255735149854342,0.2361859546983433,0.1872737792540437
2,Test,Arousal,0.6289041997282553,0.533934496188502,0.7152680386116765,0.3424847918796696
3,Test,Valence,0.5177719220585176,0.5758535231456334,0.5470553060107305,0.4674424180837931
4,Test,Total,0.5733380608933867,0.5548940096670678,0.6311616723112036,0.4182977459880838
