,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.13760414295368872,0.9035025821512706,0.33980414343494436,0.14878604456780373
1,Train,Valence,0.10244381953170058,0.9135518869530347,0.2518520891967069,0.197520491845668
2,Test,Arousal,0.8055404134698448,0.43485333719194164,0.828908095486416,0.34416824767390664
3,Test,Valence,0.5663646425989489,0.5220682431305937,0.6023534586409357,0.4511484827218768
4,Test,Total,0.6859525280343968,0.47846079016126747,0.7156307770636757,0.4169233969851493
