,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.013334899296197454,0.9886642456079654,0.07784179579957656,0.08529685881024271
1,Train,Valence,0.01222638139410918,0.9884880400920432,0.06523902045233276,0.08927626562826924
2,Test,Arousal,1.5966024186179597,-0.13621005654335283,1.1280470566168295,0.5693085777292202
3,Test,Valence,1.2602382395424805,-0.08069724936331935,0.8749267334389522,0.7033785969563795
4,Test,Total,1.4284203290802198,-0.10845365295339227,1.001486895027887,0.6522609356443283
