,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.14132698567521532,0.900818270238604,0.3468456160748456,0.14500035960257515
1,Train,Valence,0.11842430538970841,0.8990594560170952,0.2694692499683299,0.21403417650275897
2,Test,Arousal,0.8369238310899482,0.41665092245600377,0.8441848436984851,0.35252770211674495
3,Test,Valence,0.639349998345629,0.45504145946980945,0.6243939839683493,0.49948188268420873
4,Test,Total,0.7381369147177888,0.43584619096290617,0.7342894138334173,0.4460448087916337
