,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.03321860977121836,0.9734824275133295,0.1475216720254851,0.10703254670437194
1,Train,Valence,0.025000095333997826,0.97693382241239,0.11539015885237355,0.10809813399879678
2,Test,Arousal,1.5313638355090524,-0.0534043541415028,1.129696996271999,0.5051222942249489
3,Test,Valence,1.117073751847435,0.06810241114839422,0.8375371127311104,0.6446745974873449
4,Test,Total,1.324218793678249,0.00734902850346808,0.9836170545015497,0.5972573011457702
