,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.059645292279387876,0.9576052592306127,0.1923058791190018,0.15054481437650297
1,Train,Valence,0.03940438116051825,0.965827055698206,0.1437397025888349,0.13690609577440863
2,Test,Arousal,1.0362544734421577,0.19740248477037314,0.8918551460531624,0.4907635600782213
3,Test,Valence,0.787171350599432,0.25798990501341046,0.688592543927407,0.5594744489670767
4,Test,Total,0.9117129120207952,0.22769619888284637,0.7902238449902849,0.5359656582557928
