,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.04710676012809213,0.9644404332705075,0.1701215538388049,0.1347791417377434
1,Train,Valence,0.03872234484418153,0.9688439040595525,0.1296837827582602,0.14800155855155678
2,Test,Arousal,1.1827159355614019,0.16748120229267216,0.9547126829454672,0.5208067094272787
3,Test,Valence,1.023206892576193,0.14562329203038793,0.7621780917152658,0.6650499598417166
4,Test,Total,1.1029614140687976,0.15655225272159312,0.8584453873303663,0.6050065545430185
