,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.10582594294478548,0.9272510629684849,0.2604319018404911,0.1949388813154787
1,Train,Valence,0.0818531448977502,0.9304409134865236,0.20616451942740222,0.19836667015156179
2,Test,Arousal,1.5329770751736467,-0.08316136737613422,1.0803312053115424,0.6048649121942493
3,Test,Valence,1.2497962984167517,-0.0666173634055367,0.8689984678243107,0.7033050272362288
4,Test,Total,1.3913866867951996,-0.0748893653908409,0.9746648365679265,0.6643908060420587
