,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.07338540361497352,0.9466084587035873,0.20278652406417186,0.17961912279304942
1,Train,Valence,0.05750087535828866,0.9499142127886564,0.1683080213903741,0.17080188902335375
2,Test,Arousal,1.68835008662184,-0.208583759117543,1.096531952662722,0.6971138812357116
3,Test,Valence,1.1769323316998381,-0.046924172848362256,0.8380124260355026,0.6889611785216417
4,Test,Total,1.4326412091608423,-0.12775396598296085,0.9672721893491122,0.7050005112569877
