,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.07959709859631357,0.9465735414526265,0.23377197661488142,0.15794860412768733
1,Train,Valence,0.05820098449541891,0.9527561200036758,0.17622553567179924,0.1647590515650242
2,Test,Arousal,1.2406571068004866,0.08725911133714259,0.9822027340052706,0.5252950562427349
3,Test,Valence,0.971342205849802,0.145656056045377,0.764974038451609,0.6214152607917176
4,Test,Total,1.1059996563251446,0.11645758174141485,0.8735883862284398,0.5855279564392588
