,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.08661654473185593,0.9391506103837496,0.2409547069520539,0.16898927164026045
1,Train,Valence,0.04536786131599644,0.9598762818050105,0.16207756709072385,0.13819813154289873
2,Test,Arousal,1.4485554670043432,-0.03755583288242481,1.065998036454948,0.558751870939632
3,Test,Valence,1.1232314448801655,-0.005280412950259716,0.8279231711393816,0.6616454243555802
4,Test,Total,1.2858934559422537,-0.021418122916340265,0.9469606037971646,0.6238261543077236
