,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.0726111230854709,0.9495259574374535,0.2152981872570738,0.16204262911125847
1,Train,Valence,0.04408600358789276,0.9628248561273557,0.15805863895042613,0.13821530393205955
2,Test,Arousal,1.365848132713099,-0.027996780356666306,0.9897743088627409,0.6214458546232189
3,Test,Valence,1.2011622034027443,-0.023656339715308228,0.8397965149967497,0.704204527677903
4,Test,Total,1.2835051680579226,-0.025826560035992485,0.9147854119297452,0.6683358573190938
