,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.09492507394044386,0.9325948754624926,0.24497654798385174,0.18684636704618973
1,Train,Valence,0.07739953544586589,0.9384634856602996,0.19389918211002485,0.19950599645857592
2,Test,Arousal,1.330002138823329,0.005182294583984448,1.0211643844544966,0.5359341738917175
3,Test,Valence,1.3335363288532105,-0.0684212738055967,0.8970194238533002,0.7272499447116536
4,Test,Total,1.3317692338382683,-0.03161948961080063,0.9590919041538986,0.6418036718691462
