,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.05800753110199988,0.9583783497015406,0.19875885856554107,0.13602370103670583
1,Train,Valence,0.0416605460714882,0.9644105083160022,0.14815023581733952,0.14039962143380189
2,Test,Arousal,1.1905722097664198,0.14028382653431692,0.947516120567562,0.541096489575581
3,Test,Valence,0.8620148311194006,0.21124631687509798,0.704794588466538,0.6043835034046544
4,Test,Total,1.0262935204429098,0.17576507031166533,0.8261553545170501,0.5863112233666669
