,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.12303527916104033,0.9129005316749484,0.2914318444870243,0.19519928068497389
1,Train,Valence,0.09225361181262091,0.9146410387300247,0.22416959747016812,0.20494292713505324
2,Test,Arousal,1.4182702451939566,-0.02937531011957195,1.0409547676282052,0.5785182943918596
3,Test,Valence,1.1582195074754555,-0.02845661450728465,0.8261999891238606,0.6896470731085489
4,Test,Total,1.2882448763347063,-0.028915962313427745,0.9335773783760328,0.6455061230687434
