,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.11056462783596852,0.9164900484622198,0.2700060276679844,0.19406538294843861
1,Train,Valence,0.0942088282114626,0.9138897018776094,0.22378725296442722,0.21006687892692189
2,Test,Arousal,1.6313198049102688,-0.08471312737370007,1.1317051345962112,0.5920838565936754
3,Test,Valence,1.1439472072781653,-0.06362246168207975,0.8251477567298103,0.6804986310360417
4,Test,Total,1.387633506094217,-0.07416779452789168,0.978426445663011,0.6559841434985028
