,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.09460616421327069,0.9335377858337143,0.24034106814533798,0.19194357289586095
1,Train,Valence,0.0658255639250964,0.9417833175216136,0.18024237852035613,0.18258764720106635
2,Test,Arousal,1.450458949503767,-0.03891923898944172,1.0495980183861082,0.590595419304723
3,Test,Valence,1.1813756195381624,-0.057318842053425634,0.846843008901211,0.6813461218890923
4,Test,Total,1.3159172845209632,-0.048119040521431455,0.9482205136436597,0.6455967332834941
