,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.0791772436753556,0.9464216216692785,0.23961945752932765,0.14751189527867348
1,Train,Valence,0.054744795683234086,0.9550107515773207,0.17096230538547072,0.15973943101350754
2,Test,Arousal,1.2414985939932428,0.09770684209143154,0.9843415151372671,0.5220827286652108
3,Test,Valence,0.9674568933371517,0.1427010054089355,0.7417451438402487,0.6459651963740464
4,Test,Total,1.1044777436651976,0.12020393535273438,0.8630433294887578,0.5996948849958255
