,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.08706465691931334,0.9382512789865719,0.23340619492299544,0.18051649534289654
1,Train,Valence,0.06235972034001049,0.9447228080354764,0.17288346975173427,0.18019718706631266
2,Test,Arousal,1.3740120235677742,0.07240033771918386,1.0327263878233968,0.5545162138846917
3,Test,Valence,0.9413950272004744,0.08877913970663165,0.7297546316890087,0.6394163000181601
4,Test,Total,1.157703525384124,0.08058973775203548,0.8812405097562027,0.6173481103467899
