,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.08339383798774255,0.9420305877504095,0.22085852911133816,0.1860520037691579
1,Train,Valence,0.06181282872318689,0.9478768630869807,0.1679564862104186,0.18331243128341396
2,Test,Arousal,1.362371867145046,-0.02538039151662419,1.001796986721144,0.5989780167430871
3,Test,Valence,1.1973540976864152,-0.020410989880137453,0.840162257405516,0.7010574005869153
4,Test,Total,1.2798629824157313,-0.022895690698385818,0.92097962206333,0.6570080046390732
