,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.12598474559952066,0.9120121947409108,0.2930893285371707,0.20020836919857038
1,Train,Valence,0.08692598645983224,0.9183140707958941,0.2204881894484414,0.1957318185006731
2,Test,Arousal,1.5277679683438758,-0.10282374027569108,1.0993808510638299,0.5649156686250125
3,Test,Valence,1.173403692791834,-0.014077239777257278,0.8609372627947095,0.6574121403833271
4,Test,Total,1.3505858305678569,-0.05845049002647529,0.9801590569292696,0.6243989539448154
