,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.06094381883675401,0.956261681603619,0.19131309006449618,0.1560228201473361
1,Train,Valence,0.03949865785054107,0.965910766433125,0.14031315993644572,0.1407511101170803
2,Test,Arousal,1.2288599161228657,0.13281372772337208,0.9654279340707294,0.5448016338437224
3,Test,Valence,0.8901256328172455,0.17906528158013135,0.6991657680191777,0.6334768043483509
4,Test,Total,1.0594927744700557,0.1559395056208117,0.8322968510449535,0.6056192914783264
