,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.07305992509469691,0.9441503545707924,0.1946166666666665,0.1875747268430706
1,Train,Valence,0.05440929370265157,0.9560399797402503,0.1623940340909093,0.16744393507778105
2,Test,Arousal,1.7627353029604949,-0.2549146247578997,1.0891621132793907,0.7592504158426694
3,Test,Valence,1.2782510506377915,-0.05452599422540283,0.8842663969538315,0.7045026542576545
4,Test,Total,1.520493176799145,-0.15472030949165194,0.9867142551166113,0.7395188676084028
