,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.07536732443675895,0.9430747271126944,0.21310286561264852,0.17307366380947856
1,Train,Valence,0.05185980134387355,0.9525982539102895,0.1610496047430832,0.16100567119194975
2,Test,Arousal,1.5917740668355682,-0.056664371218534404,1.0952511674118233,0.6262578918613377
3,Test,Valence,1.1189713948335813,-0.04111936790880377,0.813700645802285,0.6759161588943747
4,Test,Total,1.3553727308345749,-0.04889186956367442,0.9544759066070541,0.666594685353264
