,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.02143945177695837,0.9833814280500992,0.07844942698604977,0.12363308288042814
1,Train,Valence,0.018607410443290315,0.9872002669733032,0.07188191668918904,0.1159327412613831
2,Test,Arousal,1.7576704042656943,-0.06582688568447281,1.1956496892437785,0.572793352682231
3,Test,Valence,1.2540833103981217,-0.4176274070096,0.9036916410098849,0.6613809253123218
4,Test,Total,1.505876857331918,-0.24172713969148907,1.0496706651268315,0.6356637099159452
