,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.10393227716036785,0.9261989715187725,0.2587716036772221,0.19227463246795345
1,Train,Valence,0.08467939922369766,0.9326756286767273,0.20754770173646575,0.20396899452516973
2,Test,Arousal,1.410859656450128,-0.055715761959081345,1.0267304347826087,0.597230500511522
3,Test,Valence,1.3417450749207158,-0.07344615758259376,0.8926824040920716,0.7381484947794146
4,Test,Total,1.3763023656854214,-0.06458095977083966,0.9597064194373401,0.6747339877138117
