,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.06154144505301508,0.9576633299257625,0.2060544200038938,0.13814130826756346
1,Train,Valence,0.042727628697661696,0.963659344503856,0.1572871179736401,0.1341208082931501
2,Test,Arousal,1.3144824957570154,0.07122116791284505,1.0194729600172727,0.5245544581362702
3,Test,Valence,1.1126987877808612,0.05038617189790562,0.8073991317852738,0.678826509333016
4,Test,Total,1.2135906417689377,0.06080366990537145,0.9134360459012733,0.6158126596759645
