,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.08395047353870462,0.9422473180842215,0.21465767325966548,0.19460872757780243
1,Train,Valence,0.05673747173346647,0.9517437083022361,0.1618866576902836,0.1747288808277997
2,Test,Arousal,1.3639147684485864,0.036293621409876686,1.0223896833503574,0.5644768408246189
3,Test,Valence,1.237913903528094,-0.05647653587777168,0.8554718868975765,0.7113942326558419
4,Test,Total,1.3009143359883408,-0.010091457233952494,0.9389307851239669,0.6475517869134724
