,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.08777556265782814,0.932901189736578,0.23420397727272707,0.1814498820265918
1,Train,Valence,0.06730530805871211,0.945620637495879,0.18060097853535365,0.1862487439173345
2,Test,Arousal,1.3695462123237612,0.02500190003547398,1.054565397429795,0.5073835185217381
3,Test,Valence,1.2089552747626793,0.0026413336745918503,0.8560095589401873,0.690074568264695
4,Test,Total,1.2892507435432203,0.013821616855033303,0.9552874781849913,0.6137398288902064
