,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.08025520427730963,0.9416103360839224,0.22633892847315584,0.17036987331959033
1,Train,Valence,0.0533727926628743,0.9535099540740722,0.17341762069080813,0.1526404975647462
2,Test,Arousal,1.299564863399991,0.06972315737687929,0.9932491476827111,0.5594827915383627
3,Test,Valence,1.1161409982843398,0.007151932241255654,0.8223191140503874,0.6632739049229405
4,Test,Total,1.207852930842166,0.03843754480906192,0.9077841308665493,0.6195005267060144
