,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.07764828093888777,0.9448629131424977,0.21744962897617687,0.17425251733335387
1,Train,Valence,0.046267444887832965,0.9632150597623064,0.15700035853942904,0.1470317391120832
2,Test,Arousal,1.2400947635958448,0.07243139600491344,0.9500416050701086,0.5809610247096242
3,Test,Valence,0.938232347527291,0.24829389482566844,0.7312933257498372,0.6351711731817128
4,Test,Total,1.0891635555615669,0.16036264541529494,0.8406674654099728,0.6184187644005799
