,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.07544822149131805,0.9403613907363915,0.21226149131767164,0.17433668803472224
1,Train,Valence,0.06806549829417785,0.9389513755686498,0.1777073544433096,0.19101202703216827
2,Test,Arousal,1.427675613830439,-0.024824104355380072,1.0357430030643515,0.5957449499858793
3,Test,Valence,1.0866364143973442,0.015429714910355052,0.8103772727272727,0.6556867317892376
4,Test,Total,1.257156014113891,-0.004697194722522446,0.9230601378958121,0.6364872315621548
