,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.0673916771797149,0.9541460433583154,0.21287550539963518,0.14857892306974363
1,Train,Valence,0.04351842702382788,0.9635926581180441,0.153222319293828,0.1415674676401612
2,Test,Arousal,1.3431201256322483,0.04281460950668081,1.0361270976414003,0.5191924143951415
3,Test,Valence,1.1451060756714546,0.02928259269752531,0.8307136545434551,0.6745523699658253
4,Test,Total,1.244113100651853,0.03604860110210045,0.9334203760924277,0.6106058484385178
