,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.10268645408377014,0.9197437116060727,0.25813267015706876,0.1898788526438689
1,Train,Valence,0.08230158705759183,0.926385846401308,0.2102328795811521,0.19520175050600502
2,Test,Arousal,1.4436453916430445,-0.03293364664391918,1.060608503937008,0.5645839114069284
3,Test,Valence,1.1320853761049863,-0.023392647502809227,0.8294837795275588,0.6663647916912047
4,Test,Total,1.2878653838740166,-0.028163147073365313,0.9450461417322834,0.6282938594884885
