,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.0785459463738509,0.9448203237790693,0.2105969356486212,0.18491856875192766
1,Train,Valence,0.04846458546476012,0.9571375129173353,0.1588748723186926,0.15239212712761527
2,Test,Arousal,1.5603497083401423,-0.11763061760606397,1.0514980081716037,0.6743156880507029
3,Test,Valence,1.3167721961695609,-0.17849736415452755,0.8803065372829417,0.7360927907448067
4,Test,Total,1.4385609522548513,-0.1480639908802941,0.9659022727272727,0.7110511597593673
