,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.05773117312563834,0.9598694309396756,0.17463401430030648,0.1650276769969168
1,Train,Valence,0.04346150730337055,0.9633514572555065,0.13864811031664895,0.15568625118806378
2,Test,Arousal,1.5492373715985694,-0.16602350720209036,1.0378505107252298,0.6870980199257958
3,Test,Valence,1.2678071707252294,-0.08045261844978557,0.8650933605720118,0.7207084349578909
4,Test,Total,1.4085222711618997,-0.12323806282594307,0.9514719356486208,0.7093824263646274
