,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.0755003913599608,0.940320152674714,0.22026085102810736,0.16427278796055875
1,Train,Valence,0.04274149697621713,0.9616647249792049,0.1602682359234142,0.13059705023550103
2,Test,Arousal,1.236201049198265,0.11262150815286132,0.9670602293757148,0.5486306243348568
3,Test,Valence,0.8325798947366048,0.2456230865635446,0.7013561366843271,0.5836775344930113
4,Test,Total,1.0343904719674353,0.17912229735819402,0.8342081830300209,0.581796510244936
