,Dataset,Affect,MSE,R^2,MAE,STD
0,Train,Arousal,0.11640835406096343,0.9113007288184438,0.2786497541789576,0.19688237238760084
1,Train,Valence,0.10277347643067848,0.9161632907814516,0.2334950835791547,0.2196668440503529
2,Test,Arousal,1.466107197608167,-0.03781764365220153,1.080053475935829,0.5473496932739628
3,Test,Valence,1.212872626694215,-0.02122007502766854,0.8563522119591639,0.6924835851966905
4,Test,Total,1.339489912151192,-0.029518859339936254,0.9682028439474963,0.6340923947842073
